5000 3
3.452822 -0.295198 -2.600671
16.874405 7.408678 0.740997
6.971531 -1.272977 -1.496926
7.391263 -3.312440 3.134205
6.735802 6.370628 1.261468
18.835669 2.496348 -1.570696
18.968351 3.844743 0.702219
10.788185 2.801426 1.074977
10.174635 -3.745967 -0.899880
10.813232 9.320189 1.725585
17.098942 -0.617626 1.349964
13.747416 -2.460420 -1.774415
14.113697 10.724201 -3.162541
7.818064 -2.048901 -5.506949
7.474961 5.227624 -3.237655
11.732623 4.809770 -9.512156
13.933718 -3.359929 -5.937011
17.445675 -3.094051 0.788472
6.643027 -0.580446 -2.933260
17.149191 -0.076927 -4.501799
12.437733 0.401969 -2.121952
10.642415 4.983487 -11.223902
11.515330 0.366331 -8.423240
8.619713 4.912163 4.911267
9.725104 -1.649058 0.750885
7.608175 -3.078390 0.306968
6.002323 1.940080 -3.272286
10.276106 3.563180 -8.503785
8.898160 6.636207 -3.092619
13.013935 -1.504886 -9.136034
12.540977 9.382974 -6.445166
10.703373 -5.950143 -5.055058
9.456428 4.686440 -6.832277
9.983396 2.430700 -4.566257
17.477182 1.204544 1.715932
14.219006 5.276593 -0.720923
7.399915 -0.283948 2.820686
15.508260 3.910197 -8.647180
7.632608 5.623047 -1.862587
16.192709 8.760902 -2.230162
6.424851 0.833532 -9.702919
17.448561 5.666631 -1.001577
10.424202 8.119055 3.270925
17.270582 -4.596364 -4.861053
8.092717 3.903803 3.952889
16.659714 3.836343 -4.384873
12.412268 1.036876 -3.847938
12.164070 1.980134 -4.971330
14.422218 2.087777 -1.393953
13.582603 9.258915 -3.079386
8.083721 -3.647596 -1.871656
6.922014 6.543023 -3.499929
5.306348 -0.832805 -5.464820
3.344744 1.150092 -3.154486
9.980430 5.543220 0.424562
8.394146 3.613110 -4.554615
6.139098 6.750853 -2.109517
12.139528 4.643943 3.103812
11.731232 4.202793 -6.847402
13.912902 5.538724 -5.179548
17.725252 3.166095 2.486365
10.074415 2.529263 -2.227427
13.111640 2.192543 1.349867
13.334361 6.969015 0.389106
14.174442 1.233293 -1.736086
14.504493 10.383966 -3.752019
14.499068 10.387752 -3.763793
5.606795 6.489059 2.704178
7.946349 -5.031045 -4.068605
18.289391 4.247922 2.499500
14.626839 -0.884997 -6.288589
7.142211 1.923676 -8.259936
14.047763 -0.052418 3.828926
5.538987 -1.755973 -7.616349
10.913708 -2.290177 -6.620871
8.921612 -6.099843 -3.948172
14.039353 7.491768 -1.474304
10.749005 7.987418 3.531842
4.413398 -0.576030 1.804964
7.908632 1.496255 0.817151
8.295002 3.344729 -7.040274
5.250056 3.352017 -3.762081
17.608103 6.531763 -6.515143
12.646585 1.192234 1.902556
9.121151 1.548146 -5.074424
16.115816 -0.376120 -8.744611
14.217004 1.618452 -4.639541
13.588480 3.260381 -7.004798
15.138482 -5.863894 -1.915061
6.716280 3.815087 -9.753749
6.866489 -2.448197 -6.896304
9.980419 8.671275 0.965069
14.499694 1.667496 -2.988150
12.003198 5.603076 -6.362755
16.541203 2.935520 0.476986
14.663218 -1.381248 -7.285732
3.735022 5.191506 -1.644419
14.054973 5.183253 -2.028853
10.913286 -2.240154 -6.745697
13.779520 -0.976008 -0.578212
13.310893 0.238659 -2.383176
12.289980 3.643783 -4.824070
9.908483 -3.931276 -6.800172
16.137127 4.868036 1.549356
4.664123 -2.251773 -1.546868
12.321454 -0.220691 4.342746
8.913525 1.465468 -3.062381
8.727601 3.146591 2.611047
12.905291 -5.360327 -0.192973
10.523950 -4.324379 -7.966558
6.673080 -1.088701 -4.784111
8.435170 1.354783 2.649509
15.189428 5.040881 4.670248
5.551801 -1.022951 -7.223409
10.658234 2.274157 6.050858
10.155279 6.258689 -9.537181
8.760335 3.177756 2.745170
14.846191 1.130453 -8.151311
12.407764 8.431924 -5.039261
6.150103 0.835899 -8.907568
17.720699 -0.264538 -2.693389
12.145770 10.739826 -2.953313
14.465071 0.321949 3.487345
13.226195 8.778971 -3.743141
11.379516 10.593754 -1.319054
7.315467 5.113626 -9.997766
10.177484 1.766693 -2.928710
11.342134 7.693939 -0.792896
13.243040 -4.213584 -1.375449
16.700693 6.741000 -2.994651
11.430856 -3.779541 2.939555
8.255939 6.009405 0.843238
6.838482 2.168730 1.098264
10.022548 -3.552041 2.655923
13.872932 -3.559836 -0.605092
5.835159 5.818052 -6.437593
11.319820 -4.473070 -6.239858
13.568082 3.513908 -10.806160
5.426511 -1.871377 1.321421
12.113162 3.694195 -10.741226
11.415367 8.618095 -0.739696
9.340424 7.736468 -4.143467
14.654387 5.674794 3.047930
13.103566 4.260442 -2.301550
13.120245 8.828739 -3.507472
6.623074 -2.628051 -4.220693
16.083471 2.627306 -2.774341
14.242131 6.272187 -4.373298
14.107703 4.452989 -4.335891
15.687742 1.080460 -9.277471
8.620398 -3.321848 -1.247373
6.700628 0.241094 -5.838552
17.957741 -2.916182 -1.142343
12.031814 -2.496527 2.841050
17.095726 1.336591 -0.168893
3.177647 2.385873 -2.917980
8.197237 0.269771 -8.993515
12.302744 -1.342793 2.026285
12.573243 3.473694 -6.078981
13.749417 1.685828 5.418690
9.626329 4.943518 -3.524244
17.771715 3.418505 -2.413735
7.367910 2.006497 2.790191
9.670069 3.561074 5.207358
12.305902 6.223535 3.804094
3.918984 -1.380787 -0.619696
13.603611 -0.122344 -6.917008
11.188892 -0.321912 -3.520339
13.530502 -2.328136 3.653339
6.942914 5.528144 -4.530592
5.123157 -2.487967 -4.757475
18.286064 1.097398 -7.537262
9.209334 5.568603 -8.887671
13.524364 4.192031 -6.587594
4.426570 3.407449 -6.473261
16.034370 2.779522 -0.933073
13.833550 6.672446 -5.020905
10.025014 4.503877 6.115151
8.928554 2.473566 5.504644
14.768278 -1.013150 5.332487
16.466082 -2.655424 -1.923846
12.084482 7.884938 0.233074
11.933419 -1.008461 -10.145123
5.308113 7.277172 -6.259960
5.562345 -3.150289 -0.065100
12.882154 2.761863 -4.123796
10.557606 -0.309753 -4.980880
13.976786 -0.930782 -10.227860
12.025205 10.764068 -2.957118
13.120982 5.643652 4.893120
7.671030 -1.618968 -2.491325
10.739071 -1.794064 -2.082517
13.976759 -6.182094 -3.170413
14.861612 5.457323 -7.037558
13.166285 2.198225 5.064382
12.006167 6.401538 -7.446523
13.196789 -0.307186 -8.670291
15.704647 2.639886 -7.310511
8.661854 6.230672 -1.811723
14.389963 1.989927 -0.790009
10.908133 9.792795 1.260983
10.189206 10.789702 -2.121007
9.007236 1.514134 -1.406070
16.696781 2.425246 3.618618
15.962256 -2.732405 -4.315831
3.656918 -0.726450 -0.239036
19.699764 0.827949 0.014436
11.159577 -6.762754 -0.754741
8.674746 4.010981 -8.149529
14.100281 -2.291225 -8.098031
13.076559 -5.606715 -6.812572
10.659761 -3.928284 -7.812930
17.449461 1.245972 -8.636900
3.278690 4.401064 -2.966707
15.596128 -5.280377 -0.057143
5.313309 7.220107 -6.280110
8.741914 -3.442401 -1.623260
8.461156 -3.893989 1.872080
5.796726 1.127601 2.755317
12.888183 4.136350 5.908194
9.635120 5.904191 -8.279581
11.637454 -5.942327 -5.715484
14.967780 4.368526 -10.136583
12.900204 -0.444614 -7.597758
15.500001 -2.873106 -7.988089
13.671653 3.198001 -5.445620
16.536737 2.200327 3.947254
5.185760 2.257274 3.789573
14.749189 -0.957987 5.477334
10.168513 10.963735 -2.523658
10.448042 4.234105 -2.871064
9.628054 3.938210 1.381431
6.817958 9.827263 -0.509887
11.033704 1.404539 -4.823888
16.400560 2.067328 4.150006
10.737115 -0.283331 -5.215833
15.201581 -5.849529 -1.933317
6.408085 8.243334 -5.153546
15.784590 1.503470 -2.163626
13.446795 3.562106 -8.251407
19.062159 2.197548 -4.070714
5.421568 1.736007 -1.621168
13.844257 -0.164210 -4.694598
11.812249 3.119556 -5.212546
6.752190 -3.286712 -0.732543
8.447653 7.154125 1.077787
17.959913 3.082800 -4.119979
16.237883 1.712773 2.556314
18.239000 2.397980 -6.183026
9.864947 -6.310970 -0.930859
9.205002 1.895918 -8.495380
14.826265 5.019048 2.410107
14.810030 8.978196 -0.138178
13.328881 9.534295 -6.858110
7.438638 4.209835 -1.699794
15.553861 0.510723 4.389989
10.195408 2.712792 -7.815322
7.725172 7.418765 0.626504
7.542812 -4.510979 -3.624722
13.049072 0.535482 -6.790680
7.698219 -3.505363 3.193053
13.077146 3.834102 2.471533
9.952882 3.063622 -0.439730
12.782001 4.980466 1.257464
12.500829 -1.390829 -6.762376
12.343577 4.165719 4.430110
7.631733 0.608893 3.127811
4.762638 4.827000 1.523578
16.688616 2.328845 1.787392
8.609899 2.133294 -0.272468
18.018650 1.615717 -2.559985
8.719564 4.937015 3.255997
11.118595 -1.614064 -6.458056
7.769430 3.394433 -3.299748
14.496502 3.310500 6.114866
5.343710 1.566171 -5.315629
5.547143 5.592578 -0.153130
12.638721 3.882472 2.893358
9.634715 -1.763057 -10.333442
9.894123 2.750318 -3.746557
11.613759 -0.464256 -5.921615
15.559356 -3.937938 -6.503925
14.148968 -4.861557 1.082056
13.416927 -3.990847 -1.539659
19.537716 -1.518442 -1.541385
11.963281 -3.041246 -3.491408
8.008817 4.664788 -7.714003
4.778572 -2.813564 -6.478735
9.301614 5.885352 2.223407
13.988921 3.824689 -1.108887
15.952312 -1.873240 1.078611
18.913956 3.061347 -0.449325
5.742844 6.376497 2.589687
9.026937 0.477254 4.956967
13.320616 1.656520 -6.126635
12.178064 6.485454 -5.430128
11.413342 4.088440 0.702339
18.835926 3.196983 -5.333827
13.972116 3.934707 2.003130
8.803082 0.888988 -11.335944
9.021209 3.900432 1.013819
9.330454 1.873153 -1.669495
10.786766 10.494675 0.632388
17.049856 4.911948 3.541560
11.756890 1.634543 -6.387879
14.609860 0.069326 -8.066084
10.443670 -2.597178 1.091181
13.432153 2.361471 -11.420423
11.172931 -0.066190 -6.570517
5.388335 3.161176 -6.191211
18.257622 -2.380112 -4.780454
17.370901 3.788801 -7.512985
13.223634 -5.694252 -5.173895
17.829031 0.539679 -5.117824
12.700167 4.538867 -5.376400
17.099401 3.780993 0.925537
9.328314 1.768870 4.004817
10.250383 8.274307 0.348614
14.038182 6.557949 2.524657
8.281693 -1.400572 -0.193197
14.721953 0.826720 5.930227
10.884056 -1.525501 -8.261521
18.252342 4.173424 2.543051
7.311867 6.673366 -4.982939
9.250244 4.338522 3.772001
12.571565 3.964348 2.798187
14.615891 7.313860 -1.143859
11.358529 9.977510 0.824063
16.903849 6.680202 1.417000
8.835816 6.109370 -1.769662
13.843210 0.154327 -0.611980
5.979508 4.453619 1.648889
14.063862 2.758701 -4.726477
13.764725 6.716281 -5.051833
12.725457 0.362063 4.239943
15.256923 3.732493 -0.700078
16.928921 -1.042268 -3.302051
8.106931 -2.277931 -8.929211
4.100785 -0.173880 -0.796828
11.153936 4.390062 -5.174615
7.337598 0.537078 0.914346
16.765184 1.485981 -2.896174
10.085685 5.590890 3.967689
7.359172 0.777065 1.092704
12.573158 -1.774155 -5.528545
7.885502 0.679295 -3.377683
13.896888 9.415505 -2.850251
10.777160 -1.028440 -3.878166
5.651816 2.948076 -1.748263
15.850109 0.711417 0.895561
16.354076 2.503056 -7.557896
15.490168 -4.753657 -4.495166
12.183964 -1.282065 2.076877
8.378005 7.786483 -4.600184
9.645743 9.010686 1.303035
10.502736 2.363550 -2.269435
16.582090 2.633319 -5.232953
14.702477 -0.146812 -3.104028
13.041357 -0.560346 -3.167807
12.697567 -1.241040 1.231929
16.416918 -0.593938 3.061886
7.468650 4.168880 2.245385
8.816200 1.847911 -5.770474
14.051909 -4.449287 -6.235092
6.115918 -1.028730 1.023815
11.711405 0.563683 -3.576840
12.324655 0.360621 -4.222146
12.796270 8.206299 -4.315414
14.389990 5.887659 -1.596347
16.709436 -3.268225 1.616892
16.362646 3.384290 -3.502575
4.925138 -2.067205 -2.118267
13.277976 6.896422 -3.834720
4.958255 -0.197619 1.942209
8.313172 -5.852349 -4.803525
4.615030 5.188967 -5.009906
6.168922 6.562356 2.087606
17.554884 -0.247517 -2.689643
3.920883 4.591306 -5.907294
8.999796 2.765817 -6.237599
15.461144 5.150148 -2.411363
10.085250 3.647826 2.302767
17.571701 3.187961 0.015167
14.674028 7.981121 1.924020
8.979325 -6.373753 -2.560216
10.879064 -3.267906 -1.653386
13.670785 2.191826 -6.581046
5.313541 2.451103 -5.147002
12.227489 5.328131 0.785452
7.598688 8.602852 -0.166608
12.785322 0.085132 -10.938241
16.419773 0.531023 1.208587
6.631629 4.865160 1.212966
7.771515 1.357656 -5.628840
12.575879 1.588489 -3.399485
6.095029 -0.565714 -0.703904
10.757124 0.599437 -7.524714
10.243832 -0.410577 4.141469
11.596058 -2.659058 -10.204309
10.060732 2.164503 0.671798
11.431669 -0.948015 -2.092560
10.500985 0.985594 -11.448769
4.041663 6.148258 -6.071602
7.110375 3.541823 -6.414065
4.959691 0.619733 -7.321396
9.844746 3.047631 -7.579007
9.540295 -0.685979 -8.962231
10.703668 -3.098149 -1.447878
7.101538 -5.251709 -1.317131
9.741673 -5.252143 -0.555277
15.406619 1.192959 -5.021012
10.172173 -1.293060 3.184931
18.635309 2.107032 0.166784
11.653851 9.503660 -6.548851
11.896392 2.937175 -4.565037
15.071593 -0.385995 -5.500356
6.934131 0.671180 -8.141235
10.832803 -2.428517 -4.692300
11.012408 4.375844 4.623691
16.256931 -1.632954 -1.477052
11.356292 6.997169 -1.776989
12.331628 -2.781737 -5.159378
16.174572 8.555843 -6.167363
14.076735 -0.416476 -1.902502
18.156137 -2.639148 -1.033938
12.843215 8.829632 3.627338
16.304071 -0.201820 -5.057888
8.049867 1.944789 -1.056219
17.027040 -1.565569 0.413185
14.472338 0.283125 -8.406604
14.153866 2.870851 1.290314
9.060887 -2.146603 4.582194
15.916422 -0.857355 -1.056286
7.075614 0.795035 -7.784046
6.603087 1.281026 -3.124856
5.520223 -2.039031 1.404014
8.360405 9.169700 0.374516
14.346663 3.450629 5.315542
13.703300 2.185770 -11.375243
7.518078 5.494050 -4.456917
11.594405 3.090035 4.892378
8.797121 3.330248 -2.574250
13.232016 -4.344903 1.751118
9.794333 -5.541889 -6.842678
15.409938 6.467688 -3.802166
13.689029 -6.019604 -3.578060
12.073604 -0.851905 1.801365
17.284403 2.204293 -2.760252
12.072282 4.982292 -5.220916
5.498608 -3.028656 -0.177031
16.820614 3.511759 -8.180639
10.461598 9.288874 -0.554067
14.579641 0.184335 -4.575662
18.386055 2.389533 -1.167114
14.437635 2.897670 -9.225814
10.794639 0.118582 -2.170353
12.676086 3.587110 -7.671967
8.820578 2.021191 3.856215
7.842557 8.961044 -1.569870
7.705025 6.756527 -9.068842
8.864146 -1.651019 -7.992333
16.192688 -0.351268 -8.834853
14.013725 1.411731 5.739661
8.107454 0.457055 -4.997840
12.070063 4.704165 4.331734
9.167260 -2.687502 -2.457242
12.654184 5.335032 -1.086414
14.315877 8.042555 -5.236465
11.896160 -1.017707 -0.467091
10.254086 3.532384 2.251365
15.472176 2.578630 -4.730415
15.945922 6.853042 -5.540113
7.840904 10.118349 -4.457435
16.855165 -0.454228 -2.144369
11.175352 4.580309 4.837115
5.786605 4.436399 -2.305381
17.677931 -2.963770 -3.220474
13.948674 -2.824010 -3.659964
16.350788 5.355640 1.329023
8.542874 -0.411736 -0.168491
15.972667 -3.141369 -0.290176
10.938515 4.842943 0.909218
16.520332 -0.855968 -2.019513
6.907235 -4.283402 -5.863975
18.430723 -1.467873 -2.869959
13.284414 -3.264113 -6.414747
5.348838 5.653330 1.076313
13.198763 7.089161 -5.845598
13.393440 4.593450 -2.211557
10.742393 2.319041 2.703207
5.860800 -3.267200 -6.188051
7.147071 -0.590728 2.832324
14.033533 6.405708 -4.727898
7.330608 -2.120883 -3.300916
9.727952 -5.508680 -6.762044
7.312588 5.488926 -6.958008
15.009903 1.042085 -0.808688
13.301908 1.975947 -5.896028
12.540806 3.652364 3.108284
6.569837 -5.200423 -3.820179
8.141780 7.810596 -4.485649
13.629917 -0.789804 -5.475816
13.404835 -1.488109 -0.383697
12.293887 3.814683 -2.959490
15.143740 -1.323320 3.965214
6.924991 -4.049760 -5.249404
16.927401 5.336890 3.696419
15.386558 7.427880 -1.212084
8.344458 -2.874947 4.059972
16.405870 2.362864 -9.703599
11.911579 6.975091 -1.717720
12.414857 -2.487242 0.017236
10.147676 0.122544 4.162611
8.677663 2.414612 -2.716084
7.925688 1.471200 -3.303127
7.184785 -1.191277 1.890343
11.168612 2.757489 -6.800561
9.991870 5.789624 2.531061
11.104298 6.569020 -5.042355
8.919275 4.688019 3.461516
11.231166 -2.603781 4.450112
5.978020 -0.059503 -4.029965
18.393635 -1.853277 -0.985575
15.935625 3.917952 3.855655
5.363031 1.666633 -8.220471
13.919380 -3.494218 -0.121214
12.146354 7.281723 -1.176528
17.296856 1.386799 -8.798352
8.444527 4.513874 -0.462597
4.325508 1.610105 2.592969
8.207908 3.942135 -2.336999
4.297915 7.140999 -2.649535
10.589134 5.768270 -9.563441
3.140199 0.681960 -4.466040
11.766237 3.932175 1.313626
8.516723 2.666986 0.521160
9.291670 1.706141 -5.753599
12.901888 8.805048 3.614800
12.230284 9.110821 -5.343630
15.209469 -5.507385 -3.516190
8.962802 -1.493783 -1.568242
16.273533 2.715249 0.405399
10.435299 -2.611344 -9.993496
9.197452 -0.685247 -4.085865
5.783579 6.861026 -4.783242
9.197021 -0.072014 -7.110221
10.952250 7.241208 -10.056885
11.633778 5.495933 5.456636
12.938804 -3.432438 3.423099
10.189766 -2.327675 -5.592908
19.529751 1.097832 -2.039991
4.458485 1.666797 0.211458
10.683937 0.417491 -3.620026
9.211413 -2.737406 -2.274730
5.226810 2.228570 -5.640818
14.144015 5.799361 -4.021251
8.404611 -1.261462 -9.480489
8.629732 6.229930 -1.675688
5.009403 5.738829 -8.019304
17.259367 0.197615 -1.800895
19.169708 1.269635 -6.863280
16.006804 0.192622 -4.732185
11.023232 2.551837 -7.122112
12.228982 -5.905465 -2.534054
8.215303 0.374774 -6.790400
9.748835 4.278655 -11.216375
12.606782 5.471834 -10.448980
10.007522 0.396495 -1.451510
11.649041 5.516334 -4.324026
17.127178 4.010290 -6.356587
8.719192 5.531737 -8.150496
13.995808 2.951665 -9.527084
18.213659 6.192585 -5.506980
10.823736 6.678829 -3.214988
5.166137 5.273281 1.122147
6.584075 6.354933 -7.927738
9.659062 -0.775253 -8.799581
15.490301 3.276504 5.405356
13.464463 8.383952 -1.019753
11.085193 4.468293 2.459447
6.655339 6.470397 -5.802982
19.915043 1.323846 0.413153
14.046410 5.393951 -8.729636
14.989308 -5.723659 -0.530457
6.253698 2.961389 4.491839
3.951822 4.907308 -0.062157
7.695401 2.300277 -7.467985
14.822917 7.362868 -3.764192
9.600932 -3.840363 -8.980913
5.041988 2.525259 -0.935236
16.717230 -1.304975 -4.672896
11.464237 -5.390351 -2.562665
12.221157 5.823637 -9.221519
17.824961 -0.411346 2.202071
7.343576 0.361462 2.741146
6.426076 2.152199 3.211906
12.375369 0.856376 2.318921
9.950264 0.653710 -9.989344
5.532757 -3.727273 -2.526968
17.914454 2.019924 2.928585
9.619126 3.371654 -5.581681
11.393749 0.272986 -1.365628
13.017890 -3.131696 1.431040
13.970152 3.335422 -3.080066
3.145929 3.050767 -3.374834
7.285064 2.879528 -1.058977
13.686081 5.905367 -6.782466
11.655837 -1.335196 2.580146
17.686121 0.613892 0.106769
12.006080 -1.341079 -2.265488
8.855042 3.538208 0.190255
6.967608 7.501065 -2.778306
12.187046 9.083808 -3.350371
7.786054 9.373772 -5.703554
15.048305 0.131827 -7.241038
19.477173 0.472947 -4.323827
14.120459 3.527490 -2.980289
13.455777 8.409705 3.418956
12.798481 -2.219157 -4.198165
12.409053 -3.603589 -8.945621
15.253783 3.039354 -8.505666
17.144932 -4.599511 -4.915974
13.155887 7.314342 0.736389
13.142320 6.851886 -0.440954
6.265719 2.147882 -4.261369
11.882607 1.269430 -6.323488
8.279135 -0.821353 -6.390342
16.379873 0.505776 1.368218
10.106315 4.229626 -10.124045
9.973644 -3.448670 -3.664242
12.366939 2.411620 3.689326
10.587875 4.878392 0.135513
5.282997 2.952427 -4.119416
11.217312 -2.058930 -9.182600
13.183183 -0.622407 -4.791607
8.023542 3.003228 -6.584455
6.754103 8.829635 -4.966552
